Date,Stock Index,Inflation Rate,GDP Growth
2019-03-05,1078.1782286032012,1.874760655558688,4.126732204954812
2019-03-06,1069.3845311710857,2.036363188262497,3.8603600650777903
2019-03-07,1063.4682386077568,2.08868873900973,4.335734934674513
2019-03-08,1053.2720777189563,1.9579238206318947,3.6176718898696487
2019-03-09,1051.9250435467336,1.7395786143372867,4.262233499560525
2019-03-10,1055.5127548257133,2.0198948146796494,3.955136205824379
2019-03-11,1063.0245400861934,2.043673855173351,4.1719169744687115
2019-03-12,1063.3950139882922,2.0404294754961696,4.0159602968117465
2019-03-13,1071.5380917161488,2.1235782191822152,4.227911107205093
2019-03-14,1064.6375844250742,1.892894632035095,3.922527607089438
2019-03-15,1056.1206722282986,2.068021610545045,3.7802759149644376
2019-03-16,1055.8429337338155,2.1192507512477974,4.284100857454213
2019-03-17,1057.763260978512,1.8221412415993483,3.977303870823572
2019-03-18,1057.5997872380415,2.0319651825918976,4.0443116947248425
2019-03-19,1047.2625767378422,1.9495820168992328,4.246950382808959
2019-03-20,1046.8169765402781,1.9918477326898354,3.793608951581113
2019-03-21,1040.294629037754,2.0347676483538337,4.119098179527851
2019-03-22,1043.6429917819041,1.9512771435886447,3.882021048707422
2019-03-23,1045.4759830123883,1.9324291920838388,3.9735661288711257
2019-03-24,1040.7765840807515,2.0034152417488023,4.014455793076857
2019-03-25,1038.207249494068,1.8912754061137198,3.699955627710613
2019-03-26,1032.9111818846234,1.8914174871114815,3.844232591435913
2019-03-27,1032.5977863982575,2.0679373282956504,4.270214578482628
2019-03-28,1037.3734980007637,1.8851205964841344,4.177238237716959
2019-03-29,1032.444867769086,2.0666312500909214,3.987472084534553
2019-03-30,1034.9651003466752,2.0462591292853953,4.048624691702579
2019-03-31,1032.313812254813,1.8274193271209402,3.9411514988727085
2019-04-01,1028.3494480935012,1.8652562366586538,4.070354782842254
2019-04-02,1027.8142962937286,2.0524236421969566,3.7589675901178254
2019-04-03,1022.6380846816317,1.8348961487782511,3.8454065241036277
2019-04-04,1019.8698381548957,1.8865722756612806,4.028244134505071
2019-04-05,1013.8804486919514,1.979218791217409,3.643563808707477
2019-04-06,1023.7040743565334,2.011351752820479,4.110795942576037
2019-04-07,1023.880392116392,1.9078588132877699,3.4929458237279825
2019-04-08,1020.3817645764291,1.8732616824230552,4.124966531899218
2019-04-09,1021.4516641301002,2.0752496880620703,3.7245029888862633
2019-04-10,1020.8900238816461,2.106902668271977,3.750498356111602
2019-04-11,1019.78517588398,2.030898506970399,3.4210360714400694
2019-04-12,1022.8560093841971,1.941544516148722,3.7080791622011193
2019-04-13,1026.6435479344336,1.8521861297281268,3.5910767994712813
2019-04-14,1023.991042196381,1.8499682612365629,3.6775088366019633
2019-04-15,1021.1119509931576,1.985264112418795,3.771575912518882
2019-04-16,1019.7366925073994,1.9748525239810877,3.990596428571239
2019-04-17,1008.2270866837215,2.0731725611868623,3.840558775956783
2019-04-18,1000.6511313727287,1.9980577111458333,3.860573436356881
2019-04-19,1007.4855027099513,1.7827046717162376,3.5799342279075455
2019-04-20,1015.7103412774577,2.038207463664511,3.622887287756112
2019-04-21,1014.4651610796758,1.8332066391607782,4.1587831093469205
2019-04-22,1017.3479458949547,1.8946155746969842,3.6519978987240087
2019-04-23,1018.9041966676723,1.9580327225173888,4.130279756088117
2019-04-24,1034.2986007099485,2.1325794508706157,3.7504258659004845
2019-04-25,1039.8964752671213,2.2440045574927554,3.7994956929053587
2019-04-26,1039.2568873097175,1.9936850078058377,4.013111137722644
2019-04-27,1034.4791851067155,1.9146930400201807,4.05341659006439
2019-04-28,1026.4469535054277,1.9864632667402744,3.7768755936208405
2019-04-29,1027.4642716847636,2.021778244479603,3.72138949497235
2019-04-30,1023.6825179583421,1.9009459393365002,3.7878540159722154
2019-05-01,1016.5712494103539,1.9295211355912323,3.3175915056464236
2019-05-02,1013.3383849891412,1.7730070759191403,3.428260737373951
2019-05-03,1007.9306449710692,1.7997743089091394,3.2508459717988303
2019-05-04,1016.3663531464321,1.8165924252054462,3.3737772596046307
2019-05-05,1020.7745519311793,1.7921586610614455,3.5776719464541884
2019-05-06,1020.7346887245963,1.8338940500469612,3.326261922452957
2019-05-07,1028.1344094190463,1.6882746813453078,3.3123305712009556
2019-05-08,1028.5212509572843,1.694169824605397,2.9462178349819865
2019-05-09,1024.2148299506432,1.6399845767028305,2.7238539726341875
2019-05-10,1031.8304503369914,1.7939501230620227,3.3276751458460336
2019-05-11,1034.5250005554146,1.8278936503512113,3.2310351537438255
2019-05-12,1029.3387697837825,1.7957772866151887,3.1470434650170516
2019-05-13,1028.3870763933644,1.9174492433347536,3.298706040837269
2019-05-14,1024.0089851264406,1.7494403981170954,3.2379192541606185
2019-05-15,1017.0949864716189,1.8168741655592513,3.4755560501267797
2019-05-16,1021.7258742092771,1.6408299123860686,3.2672221736517955
2019-05-17,1031.2729574116277,1.71129002975256,3.1006153429859666
2019-05-18,1024.280119542532,1.8195537757565778,3.448033247791858
2019-05-19,1027.0949657259848,1.8349102110743143,3.2065737850107596
2019-05-20,1023.8417528803758,1.7206033052335818,3.3553073367344615
2019-05-21,1021.4061259615523,1.7428400748141932,3.15451785876144
2019-05-22,1018.444156340358,1.598212625331919,3.120034622900513
2019-05-23,1014.1242024919588,1.714297079919339,3.2668336460371394
2019-05-24,1014.3668106316829,1.8390383163519786,3.252565728708737
2019-05-25,1010.2120600496278,1.8075205016106566,3.3459654070733666
2019-05-26,1011.564344178527,1.800066572138121,3.1962708493380516
2019-05-27,1011.3131536312814,1.754977368718096,2.8827280432459204
2019-05-28,1010.1184133969492,1.7507063158628176,3.1634452232823222
2019-05-29,1005.5805950867413,1.6839678860526552,3.4087636934287633
2019-05-30,1002.6967384338997,1.8198828420202535,3.190524784151379
2019-05-31,1006.4736945630284,1.792097294438939,3.2007233194970905
2019-06-01,1008.9782805011503,1.54920188479928,2.6972753011811874
2019-06-02,1004.0905042771575,1.447396515733242,2.3576053545482156
2019-06-03,1004.5871658043037,1.2846657080128756,2.1914393563514203
2019-06-04,1008.3441014211626,1.6097152711753695,2.467873776094901
2019-06-05,999.9970750155558,1.4521162543991595,2.4031652097502527
2019-06-06,1002.7138759774555,1.413722423595688,2.306750736049349
2019-06-07,999.4007571827262,1.5693478911913994,2.4649243088202617
2019-06-08,1002.253750525692,1.460798736008087,2.5983011294493568
2019-06-09,998.4374547429794,1.6059936384046622,2.498142287686437
2019-06-10,989.4130442396569,1.5617005949576697,2.5613962145372478
2019-06-11,981.275332050241,1.5683569323200477,2.8626815397030847
2019-06-12,981.5157567835479,1.3634044288799465,2.431424227688487
2019-06-13,982.8143692921553,1.6211943985386401,2.555669726928934
2019-06-14,978.2927861666333,1.5261250531233856,2.398157327480173
2019-06-15,981.4857484605202,1.4630722860753798,2.3307280560226054
2019-06-16,973.1781481491754,1.5143388467342251,2.383018469316446
2019-06-17,972.8477491559388,1.322376476710168,2.404248285695662
2019-06-18,966.7926681571265,1.5408652811480672,2.5718951595094253
2019-06-19,963.5334876181157,1.397062849181793,2.9698151573401517
2019-06-20,963.7704809746978,1.3647329714156466,2.356791312744832
2019-06-21,959.468414148278,1.3477640813782108,2.4166749388769073
2019-06-22,957.5456364271289,1.6112688374989925,2.4873753973777504
2019-06-23,962.5771004732011,1.437073660630721,2.5791597697419495
2019-06-24,959.6926411255853,1.65337277099165,2.552710162390957
2019-06-25,963.8711016859111,1.44641985369477,2.7568191587896234
2019-06-26,958.222567412623,1.3292642042407052,2.0147215858929584
2019-06-27,960.8715883021994,1.3883475560051342,2.0226140259608654
2019-06-28,968.0794314054889,1.623581162000694,2.40082436559797
2019-06-29,955.7212089048525,1.4844101822063331,2.7194600375087417
2019-06-30,951.7367326275,1.4451712703509398,2.1868703936788805
2019-07-01,954.6220932634028,1.266001822585279,1.148473532061249
2019-07-02,953.6068663331878,1.3001782736167546,1.8642358812438422
2019-07-03,955.4625957000443,1.3617398815902464,1.7987314447405434
2019-07-04,952.4426697664652,1.3948499229892928,1.5319583186401144
2019-07-05,952.8756187038297,1.2140231354210917,1.5528920798558143
2019-07-06,952.0972325268693,1.1173952313917963,1.5560512560730655
2019-07-07,957.9361428351683,1.2086534838876726,1.7721070634947884
2019-07-08,959.2082470516744,1.2760280506582888,1.624736944763399
2019-07-09,960.8962603620504,1.153624107378939,1.8488127837951045
2019-07-10,958.8368755314381,1.1542849085104958,1.1790746674191221
2019-07-11,956.3988444110756,1.2843787881549888,1.5786296269744406
2019-07-12,954.2360534719775,1.2451347648429552,1.5247892078177903
2019-07-13,956.208314183869,1.2532796995411588,1.698731864325502
2019-07-14,954.1033917797677,1.1741504665299933,1.6423904483019727
2019-07-15,955.5522660642498,1.2269599285794235,1.9095687559791537
2019-07-16,965.929270057477,1.1575766855731697,1.378132645667989
2019-07-17,970.2848935746354,1.339019841112479,1.759098295266151
2019-07-18,968.6547759137962,1.3535249334723756,1.8616672846423414
2019-07-19,974.660845524616,1.0653812137761909,2.1213294873123916
2019-07-20,972.6204686595082,1.1570489139807592,1.6536468057813054
2019-07-21,962.4298459836189,1.1003470744909922,1.8148917208705038
2019-07-22,957.3894144290318,1.1849976065593104,1.3892274414875274
2019-07-23,948.0354548239026,1.2416562030209641,1.2716087591373957
2019-07-24,946.277887403696,1.1050354780301472,1.9189548751563406
2019-07-25,946.3699792996438,1.1578140186874688,1.7488879412703864
2019-07-26,954.7521658610202,1.1496042627918504,1.985702537959685
2019-07-27,956.3868027298411,1.2707267329398946,1.4753194222060506
2019-07-28,955.2913000857967,1.2569344337036252,1.853980427905751
2019-07-29,959.4383279917141,1.1778262446662748,2.123763568108771
2019-07-30,948.3826514466747,1.26768208721394,1.8339411216714536
2019-07-31,949.5607242372175,1.1953319915412737,1.8053163011182103
2019-08-01,953.4150502066524,1.0398217870751756,1.2026731104882122
2019-08-02,946.0221189777532,1.2343325071376345,0.8867856028981598
2019-08-03,951.7408891937878,1.2010334032868155,1.472076481465412
2019-08-04,953.4333712312599,0.937029174415021,1.078790366362329
2019-08-05,951.3569316617559,1.1499605398956982,1.3018585455999456
2019-08-06,954.5208409922873,1.14812695355694,0.8883550330090915
2019-08-07,965.8743052813093,0.952160969232519,0.9650699614217861
2019-08-08,966.7836365566018,1.1488650624832668,1.4879793741677894
2019-08-09,968.0247394881035,1.220780489949036,1.1315014365317737
2019-08-10,965.7279349904022,0.9547328174833394,1.4916169895318512
2019-08-11,961.4787131430783,0.9752370160063545,1.1853157625116386
2019-08-12,965.6303922257995,1.168753444792131,0.8325823397317706
2019-08-13,961.3499730962552,1.0941368291903457,1.3793754142696864
2019-08-14,961.7078042823522,1.1221349256317332,1.0829834307722206
2019-08-15,959.3195170485266,1.1010462197478306,1.3406996570267509
2019-08-16,961.7144161772585,1.1060568902005952,1.2060040678313586
2019-08-17,963.3827267036933,0.9343400852766726,0.8923382487347682
2019-08-18,968.5704264249828,1.1717190687699257,1.2338208473974561
2019-08-19,966.020344430709,1.1839462973505581,1.640206522753902
2019-08-20,964.6709697542422,1.044048223700978,1.299559186026234
2019-08-21,959.7771511753306,1.0626396031263945,1.1894583437222497
2019-08-22,957.5556848749501,0.9138765478522086,1.4160305747147217
2019-08-23,959.4421873401743,1.1184127737095644,1.2430955873639644
2019-08-24,963.227130423401,1.1241930422791953,1.2428687403759011
2019-08-25,958.6163038025129,1.0607681964078497,0.9826368598915217
2019-08-26,962.9643334030412,1.179422634094831,1.2477314994812618
2019-08-27,969.742522697066,1.0335795750097867,1.4080505776067311
2019-08-28,971.8096972131846,1.1234478906971408,1.0337494639033373
2019-08-29,981.1936762759749,0.9650208642385693,1.4858610585727319
2019-08-30,977.324730280457,1.064632083020357,1.182620689494317
2019-08-31,971.1014567638999,1.0495518723174972,1.023407992015634
2019-09-01,962.2078555193785,1.0225307922040943,1.199526415384049
2019-09-02,969.6880770768245,0.9630473071166641,0.9426411528523462
2019-09-03,972.9599053585947,0.9868527404328332,1.1519029774972216
2019-09-04,972.6819820040424,1.0826047171441506,0.9416482735482926
2019-09-05,974.0818251356416,0.9563235762761783,0.9880347712940193
2019-09-06,968.4543798991497,0.839342289926132,1.0987120408668583
2019-09-07,980.6831397972338,1.174958390420542,1.0581794115180012
2019-09-08,981.32924570711,1.1381454078690487,0.6008936439096523
2019-09-09,981.8762196801343,0.8707737304894381,0.7757512519811216
2019-09-10,985.5050527996278,1.0689707805245194,1.185881996958163
2019-09-11,987.9100989583114,0.9497025229448657,0.9735726822196905
2019-09-12,989.029519079707,1.026348721533106,0.8952537394457156
2019-09-13,985.0771468024806,1.0294224129013494,0.7282851969485051
2019-09-14,987.4344885881605,0.9765592199683678,0.7840527357448304
2019-09-15,996.8446110705356,0.9216234334413603,0.5956402720076105
2019-09-16,1003.5717113013105,0.9309458947683741,0.9797438562596934
2019-09-17,1011.5376444345076,0.9083808084518757,0.8803124838837906
2019-09-18,1008.9815660523516,0.9168177791769555,0.8066824218029369
2019-09-19,1004.0335419510587,0.9932821709950644,0.9863753149664094
2019-09-20,1003.4046073505605,0.9284240010889249,1.0727941261705476
2019-09-21,1003.683231912004,1.068205206571262,1.418639586441989
2019-09-22,1009.1541895043587,1.1487246155335926,0.6976233160873573
2019-09-23,1000.6918663557846,0.9419946758629957,1.2318762086601045
2019-09-24,1008.3396179530877,1.0239404500535376,1.1946203122030143
2019-09-25,1007.5495784601927,1.0499685110302934,0.8441814521246599
2019-09-26,1005.4151731104556,1.0472002270919274,1.0406471909172061
2019-09-27,1000.3546512341547,1.0075955267916088,0.908473350132477
2019-09-28,992.0803678748259,1.0742682418359721,1.0371377160837478
2019-09-29,996.1962207946355,1.0482248952680657,1.3018262026809102
2019-09-30,996.5628106305775,0.8762337577672702,1.1211212465262625
2019-10-01,990.1130061318722,1.1539029045467082,1.3026835689700305
2019-10-02,983.6376122715542,1.1557163818344551,1.1149000303324135
2019-10-03,981.9586887751035,0.9906586876899226,0.9041505613384749
2019-10-04,990.3037964015505,1.070781081652541,1.1592682522152604
2019-10-05,989.0058396447324,1.1353201973888878,1.442283525296125
2019-10-06,981.490124879142,1.0460559161498446,0.8955283230054125
2019-10-07,980.2614095587122,1.174285102884382,0.989944020688003
2019-10-08,978.8977917099738,1.303374547569717,1.2262154415701556
2019-10-09,965.413358495266,0.9883886948442826,1.0040309373538894
2019-10-10,965.1418841626769,0.9288828377924033,1.0424572049002996
2019-10-11,963.9872115116335,1.0973691576682685,1.1162421779777065
2019-10-12,967.4682433357007,1.1391435486203951,0.9278384134853122
2019-10-13,976.7130238104273,1.043900660723304,1.0061375250800684
2019-10-14,982.3458489581661,1.2123133644398842,1.3416474776808038
2019-10-15,981.001405505392,0.9331267181354559,0.9394879378771492
2019-10-16,975.4687759616836,1.136279160410942,0.8813874674243745
2019-10-17,988.335574977933,1.0064012160318914,1.0749568984165632
2019-10-18,988.6316671480054,1.2389250887285104,1.3473529948253111
2019-10-19,988.7013136075701,1.2662388334245926,1.1615775327239641
2019-10-20,988.5806881720201,0.9903216393294461,1.1080456787002184
2019-10-21,989.5711119758594,1.0120315845169228,1.2098336538264634
2019-10-22,988.8493099162397,1.152946086805761,0.8518204077514115
2019-10-23,985.9809998818384,1.0282742331288293,1.2999030250783485
2019-10-24,983.2467051756365,1.062446176314557,1.2776489006040708
2019-10-25,983.0829388245565,1.0695261401620217,1.1191001995041978
2019-10-26,980.3658149688877,0.8750199824880152,1.4021467966826253
2019-10-27,976.8015860555018,1.0656035234983572,0.9754626745327343
2019-10-28,977.3337371939614,0.9980145207013634,1.4265436929740558
2019-10-29,976.0588511068571,1.0176750158678036,1.2318606274423922
2019-10-30,983.5788160497706,1.2113504984546621,1.1336513763477074
2019-10-31,970.3239670078054,0.9413366086798551,1.1969871672496797
2019-11-01,975.7815012674178,1.3313205186747976,1.728547046837811
2019-11-02,982.011927229906,1.222103706966819,1.9940565792835427
2019-11-03,971.6449760678652,1.2220239831504163,1.5346641745057967
2019-11-04,969.9315380974634,1.329037189605171,1.5974961521706796
2019-11-05,968.0743337674845,1.2840051294568888,1.9572605784144952
2019-11-06,961.0367752938954,1.3070612997219528,1.6308930129632275
2019-11-07,957.147691855941,1.3468184660532858,1.9301066154663178
2019-11-08,951.5948126286119,1.2168691616816676,2.089887196601741
2019-11-09,960.35616484573,1.1887763265492248,1.6696409946116726
2019-11-10,965.0345568114673,1.14148494734422,1.8862724653150604
2019-11-11,971.3923322864381,1.1674589470021042,1.5192615437320276
2019-11-12,975.0006926066543,1.5449094425308723,1.9009466596135611
2019-11-13,969.3554337505681,1.3744679580736785,1.7898847971973528
2019-11-14,966.7328324191692,1.1148925633791977,1.8446076564320424
2019-11-15,969.1797052253088,1.1177542043256428,1.6208855855929203
2019-11-16,963.0690661808491,1.298186606171849,1.4177833168865648
2019-11-17,966.634058331711,1.3047264797377964,1.8506504129499004
2019-11-18,965.4324313409204,1.3048883835317362,1.3373193695041083
2019-11-19,963.5583273031724,1.22450442064463,1.6865299015514923
2019-11-20,967.1131271441899,1.2374545739997098,1.9382363732839933
2019-11-21,969.33444370162,1.2827879524159356,1.7883795471746065
2019-11-22,967.5296128725247,1.2585893006293327,2.1396685289579622
2019-11-23,973.3262618893459,1.0280699627252463,1.955021830516354
2019-11-24,967.9209452513464,1.2270200369424804,1.619220322334884
2019-11-25,971.0006232860677,1.1648593565739684,1.7554626759702872
2019-11-26,973.9661295759097,1.267521141890851,1.7405258594911122
2019-11-27,972.4183973793397,1.5485259002603409,1.433564647330774
2019-11-28,974.0490624905502,1.2867481665474303,1.5619202167031287
2019-11-29,967.7934946086237,1.21864703138276,1.6378478186040273
2019-11-30,972.4136297046582,1.342180150197725,1.342755899428812
2019-12-01,971.4891190224433,1.548268788720921,2.509498693650328
2019-12-02,968.8755039198481,1.5420094490451839,2.4501856310693912
2019-12-03,974.1205500490325,1.5606850593215669,2.1654212197376848
2019-12-04,970.5988315963187,1.7056543564829538,2.580842573055466
2019-12-05,963.5565251145009,1.3869111564674081,2.6431745489381915
2019-12-06,955.7733792468814,1.5473632076811452,2.5454068957729774
2019-12-07,958.8034290036096,1.4073618870018458,2.4351863649582057
2019-12-08,952.4012822411282,1.5555512646342247,2.6182884303503706
2019-12-09,961.17525315105,1.4081313488513902,2.6360440720953378
2019-12-10,950.7656061116314,1.4582633186394913,2.5614807139439373
2019-12-11,959.2478879530817,1.470491008576209,2.335077549913047
2019-12-12,960.3029752890948,1.5975816719344706,2.555320153102236
2019-12-13,959.8194097297428,1.5918454443942411,2.7390961301650956
2019-12-14,957.094814295698,1.3754282623553613,2.3806741882776534
2019-12-15,959.0904948674583,1.5054934110999847,2.9195878678264857
2019-12-16,958.9023213553342,1.4290420145250826,2.394873813202923
2019-12-17,964.4188307654167,1.3741495089324662,2.506481402668027
2019-12-18,964.9899690087269,1.4782982949575627,2.3655028807987324
2019-12-19,965.7414778160363,1.4691517211544178,2.544654167184052
2019-12-20,963.9234167549671,1.742671648634552,2.1515556614729445
2019-12-21,963.6386886363617,1.5432959825360695,2.3907916402366554
2019-12-22,965.177697480822,1.362238249924576,2.281575759930286
2019-12-23,956.6268555175388,1.4435225995829055,2.5270676695784577
2019-12-24,949.8859284070103,1.6021383295429397,2.698889475101781
2019-12-25,953.6022488771239,1.7088442772869923,2.62920123742291
2019-12-26,954.4565760677635,1.341401668776204,2.025668127828221
2019-12-27,953.5366593860002,1.3120075614860953,2.9084139305855756
2019-12-28,953.6288290513271,1.687096517537178,2.5590559881241735
2019-12-29,955.3667375781355,1.5389614177370903,2.3447001719013993
2019-12-30,952.6679391765887,1.4131707268123632,2.5314255837981876
2019-12-31,948.7764155495771,1.5534629086122433,2.535237964500538
2020-01-01,949.7556418250656,1.4864252260983122,3.116630256609687
2020-01-02,944.8637779369903,1.750337550659716,3.289583333468415
2020-01-03,946.9050417155628,1.7827821172843086,3.1285055424759385
2020-01-04,938.3921236943736,1.842427013953783,3.1691276014619953
2020-01-05,943.5379018810017,1.6486104047707462,3.1127441728489833
2020-01-06,945.9008892930669,1.7585687161403358,2.9634657420520694
2020-01-07,947.1810379646364,1.6574575373940412,3.2791672940430767
2020-01-08,952.094492884364,1.7755383755674317,3.3670598873032676
2020-01-09,960.4218651066768,1.6604653677636976,3.3529767192152744
2020-01-10,965.4937154317674,1.7091899160839779,3.413985050527047
2020-01-11,956.2893442751092,1.650418460520977,3.3148680420029737
2020-01-12,949.8914594414307,1.8151136241823658,3.1434549003566192
2020-01-13,946.7673665529524,1.8358451116656664,3.4179327728862376
2020-01-14,946.8978218040065,1.7265379430042587,2.978496492031613
2020-01-15,949.4861169063521,1.7538237994960029,3.0698657234975038
2020-01-16,945.8573978405848,1.6051408585366456,3.057159985715351
2020-01-17,946.7912316629702,1.7200323351993212,3.466011211827862
2020-01-18,943.0143170012036,1.7449795382958255,3.438557702828015
2020-01-19,939.9567279862438,2.0120793091029974,3.347461047408999
2020-01-20,932.9234225020027,1.6388032974225837,3.4643859730423596
2020-01-21,928.3072562714482,1.8964177238752438,3.0741434435176025
2020-01-22,921.5488332433665,1.8496858773465807,3.319719023972196
2020-01-23,916.6694669784799,1.7780636404490135,3.2249651143233673
2020-01-24,921.9376759615191,1.9258620484195133,3.419376420776983
2020-01-25,917.1906815173594,1.7872105472606863,3.2269551534895604
2020-01-26,930.3525918415463,1.788915919566793,3.173011422317984
2020-01-27,932.8191813459507,1.7446879346982456,3.358181703712198
2020-01-28,933.7433619644252,1.8723568882418626,3.4252338334382464
2020-01-29,929.451573063519,1.8596469233810884,3.1163309610306396
2020-01-30,932.953122460564,1.6874322712503789,3.237784865729525
2020-01-31,930.0749333293752,1.6180752805401233,3.0383118732716694
2020-02-01,930.6849824026019,1.9127146381526534,3.2994259021780703
2020-02-02,943.4854050939459,1.8530088454524545,3.839130031959404
2020-02-03,943.0051055953227,1.9266602444306837,3.9208191769275844
2020-02-04,948.751472226751,2.0567565153606333,3.851451467494003
2020-02-05,945.2355901011216,1.8872825363835402,3.4091257621257847
2020-02-06,945.0606476486369,1.9287303637610618,3.728868219661363
2020-02-07,953.9146508268143,1.9388149753730588,3.355368553666442
2020-02-08,950.7798155378755,2.0178557901127476,4.072978327207495
2020-02-09,959.8420583278602,1.7083237684937587,3.581827189253041
2020-02-10,963.3808180051375,1.8723426724156895,4.050118827568637
2020-02-11,960.5684841256661,1.9541410711201666,3.988212034413487
2020-02-12,963.7305228209439,2.053020597534905,3.6189200351694457
2020-02-13,968.5932950690775,1.8838224571415987,3.572481115423109
2020-02-14,971.7023448801634,1.7453574312880318,3.8691121489539255
2020-02-15,963.8512212807111,1.9949838464888328,3.630173298240044
2020-02-16,960.2155354015869,1.8694764630096563,3.8195350341082994
2020-02-17,958.9779422238292,1.8140460359831831,3.7024725875152744
2020-02-18,958.6057750783291,1.8705781629208968,3.4428064227835313
2020-02-19,961.7091355660824,1.9145601661266343,3.3529445018517663
2020-02-20,962.5976405707487,1.872538235438398,3.8443749553755775
2020-02-21,955.9209187771983,1.7124560961823123,3.686726556410533
2020-02-22,957.8219080322281,2.0227193215809325,3.6884201422938316
2020-02-23,960.8748367586471,2.0605002060200914,3.938210873495415
2020-02-24,963.6737889983024,1.9981649010261697,4.033726561003147
2020-02-25,969.0776926260754,1.8192441348497375,3.744529161404296
2020-02-26,973.24730339882,1.9128635484974674,3.730918364294686
2020-02-27,975.5432037949622,1.9323605703692734,3.899066712299435
2020-02-28,975.1923752376689,1.9928921408484102,3.527650991736743
2020-02-29,966.887570570089,1.9998467507640272,3.8436687166261976
2020-03-01,969.035661665752,1.9265826201221503,4.110377194364431
2020-03-02,970.0741001015674,2.008199555641356,4.136046041683525
2020-03-03,971.4319942875443,2.045728040461524,3.612649459499507
2020-03-04,965.0482514084428,2.1455822322146765,3.847728946038212
2020-03-05,959.6429687064015,2.0704506539824723,3.824347349435307
2020-03-06,964.908732973066,2.078905668737552,4.019977390881842
2020-03-07,964.7109572037828,2.008382662792936,4.096148915953597
2020-03-08,968.1184606906459,2.14104591452035,4.299342081489196
2020-03-09,968.2600525712982,2.0409762795959496,3.9010069039263855
2020-03-10,968.4088332687769,1.913891208982643,3.9004855003381573
2020-03-11,973.1002522986569,2.1403369970125192,4.22993440377575
2020-03-12,970.5200286575699,2.069790327253903,4.059315387706061
2020-03-13,971.0006325422748,1.9556955978871517,4.2535303022375945
2020-03-14,968.6892560987496,1.9520507032600756,4.057745600601967
2020-03-15,966.5167749615881,2.0296575545140763,3.7685766762573456
2020-03-16,964.9709143442449,2.0463184795267586,3.7333743290444388
2020-03-17,966.0815832024134,2.0197292265631206,3.6896975501882143
2020-03-18,963.687840094096,2.0311308673442885,4.132410366951695
2020-03-19,969.9666207219636,2.169995737457638,4.237719364617401
2020-03-20,965.4935842108662,2.1071543152234886,4.369872428277276
2020-03-21,964.5592259900594,2.0190635591265025,4.168621066464648
2020-03-22,962.3605706986885,2.0941310580767483,4.232567715506997
2020-03-23,969.5954601204571,1.896747609647246,3.883996733469263
2020-03-24,970.578234003015,2.0397927049946807,3.7687168366512287
2020-03-25,975.7374567003582,2.180930634973311,4.170015866483511
2020-03-26,968.3096548351733,1.9781954104607626,4.08353615044788
2020-03-27,969.6449061645196,1.9152366071380915,4.0214888748681785
2020-03-28,974.0930601426368,1.934791111140694,4.077474296126598
2020-03-29,974.5044800890139,1.8910366962657612,4.064637096491641
2020-03-30,979.8318819643407,1.9215238091872298,4.256763371970712
2020-03-31,977.2454397138389,1.962949190140997,4.258997116963391
2020-04-01,984.2921769147667,1.7924559999743552,3.9078821761447275
2020-04-02,995.786667532863,1.9345745352871797,3.9681986801892437
2020-04-03,993.9724747306647,2.023240419270884,3.9018506161616133
2020-04-04,991.7449621236608,1.8422370838775273,3.7068041592697343
2020-04-05,999.0118845092494,2.084941094256396,3.950351040659286
2020-04-06,1006.9097452379029,1.9840919107449788,3.520139091904806
2020-04-07,1004.2954451021366,2.036070760454625,4.009816416135835
2020-04-08,1002.1945110166573,1.8672292465070057,3.560133517723451
2020-04-09,1000.7855879723547,2.018465224598881,3.8561987630356045
2020-04-10,994.0633354171833,1.8238193118526882,3.630007313991426
2020-04-11,989.4700756847624,2.02203745197587,3.9097159022915435
2020-04-12,984.4493718510021,1.9501966358715725,3.7922530604910762
2020-04-13,980.6103840254814,1.9883378238906977,3.4800869140439916
2020-04-14,980.4369595885474,1.8154532413297342,3.883178031880354
2020-04-15,981.60803325123,1.8435057176645588,3.683453950310116
2020-04-16,989.3605357153004,1.992735523717558,3.9752674498393317
2020-04-17,984.3687655116065,1.8381779014697994,3.7993032434235396
2020-04-18,989.2903775039895,1.9793333311021317,3.8781223027542655
2020-04-19,988.2204332828619,1.7962989212461948,3.607524314673616
2020-04-20,987.9731147345997,2.017830123158886,3.6811716593911856
2020-04-21,991.3472121954327,1.8097603704153684,3.707310378456441
2020-04-22,985.7336020876212,1.9882426956601718,3.970378601725169
2020-04-23,987.6456508185415,1.9955757952568196,4.1345135232377555
2020-04-24,988.4779118596068,1.8633355200492618,3.6380037553280826
2020-04-25,990.9401681796476,1.9912153586006922,4.014407734608194
2020-04-26,992.3860113991866,1.959056928225575,3.3651026221315177
2020-04-27,1004.6625120987411,1.8791285162729456,3.5602002254582
2020-04-28,1001.4738121774845,1.8321572334845986,3.607282414439303
2020-04-29,998.8188274024754,1.7367501327249615,3.5285363677885133
2020-04-30,995.7031247703516,1.9679777066221888,3.482320427719142
2020-05-01,992.9257391745504,1.5935197228637945,3.3325997824275597
2020-05-02,989.7388035380177,1.7595344199441307,3.2071864604544276
2020-05-03,995.6838861935555,1.723655178391775,3.325881079521022
2020-05-04,1002.7864074335048,1.8179142775438195,3.3880945372243025
2020-05-05,999.9326759647574,1.7197954500510135,3.3031233986345065
2020-05-06,995.7708980992362,1.7170552213652908,3.381552635230075
